"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CZE","Czechia","2020","2020",1.00916,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NER","Niger","2017","2017",0.27751,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NER","Niger","2018","2018",0.09757,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","EST","Estonia","2017","2017",0.09889,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","EST","Estonia","2018","2018",0.08914,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","EST","Estonia","2019","2019",0.08338,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","EST","Estonia","2020","2020",0.07395,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2019","2019",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2020","2020",,"a","Category not applicable"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2017","2017",0.17779,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2018","2018",0.22201,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2020","2020",0.27723,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2021","2021",0.30691,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2017","2017",0.86006,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2018","2018",0.82088,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","JAM","Jamaica","2017","2017",1.01292,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","JAM","Jamaica","2018","2018",1.06084,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","JAM","Jamaica","2019","2019",0.9199,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","JAM","Jamaica","2021","2021",1.1099,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LCA","Saint Lucia","2017","2017",1.28419,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LCA","Saint Lucia","2018","2018",1.16983,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LCA","Saint Lucia","2019","2019",1.13248,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LCA","Saint Lucia","2020","2020",1.13855,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LCA","Saint Lucia","2021","2021",1.66075,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LCA","Saint Lucia","2022","2022",1.21921,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CYP","Cyprus","2017","2017",1.2858,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CYP","Cyprus","2019","2019",1.14136,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CYP","Cyprus","2020","2020",1.25844,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BLZ","Belize","2017","2017",2.35826,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BLZ","Belize","2018","2018",2.4483,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BLZ","Belize","2019","2019",2.25858,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BLZ","Belize","2020","2020",2.33222,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BLZ","Belize","2021","2021",2.25419,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BLZ","Belize","2022","2022",1.7217,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CPV","Cabo Verde","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CPV","Cabo Verde","2019","2019",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRT","Portugal","2017","2017",2.22697,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRT","Portugal","2018","2018",2.04983,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRT","Portugal","2019","2019",2.09756,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRT","Portugal","2020","2020",2.14947,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","HND","Honduras","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","HND","Honduras","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","HND","Honduras","2019","2019",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AUS","Australia","2017","2017",1.29042,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AUS","Australia","2018","2018",1.17623,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AUS","Australia","2019","2019",1.10343,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AUS","Australia","2020","2020",1.19409,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SMR","San Marino","2017","2017",1.17028,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SMR","San Marino","2018","2018",1.13003,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SMR","San Marino","2019","2019",1.23322,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SMR","San Marino","2020","2020",1.23761,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SMR","San Marino","2021","2021",1.06116,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2017","2017",0.47698,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2018","2018",0.44744,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2019","2019",0.40586,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2020","2020",0.36523,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2021","2021",0.35286,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2022","2022",0.16611,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRA","Brazil","2017","2017",1.19122,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRA","Brazil","2018","2018",1.13394,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRA","Brazil","2019","2019",1.07555,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRA","Brazil","2020","2020",1.00426,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ISR","Israel","2017","2017",1.8413,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ISR","Israel","2018","2018",1.89984,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ISR","Israel","2019","2019",1.88496,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ISR","Israel","2020","2020",2.02371,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2017","2017",1.32858,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2018","2018",1.31103,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2019","2019",1.32684,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2020","2020",1.41093,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2017","2017",0.65049,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2018","2018",0.63039,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2019","2019",0.64234,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2017","2017",0.71802,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",0.73447,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2019","2019",0.75759,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2020","2020",0.84231,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2021","2021",0.95957,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2022","2022",0.90497,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CHL","Chile","2017","2017",1.54453,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CHL","Chile","2018","2018",1.54985,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CHL","Chile","2019","2019",1.60931,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CHL","Chile","2020","2020",1.60184,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TLS","Timor-Leste","2017","2017",0.34537,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TLS","Timor-Leste","2018","2018",0.18327,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TLS","Timor-Leste","2019","2019",2.52644,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TLS","Timor-Leste","2020","2020",2.30587,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TLS","Timor-Leste","2021","2021",1.91468,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","COL","Colombia","2017","2017",1.58775,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","COL","Colombia","2018","2018",1.45528,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","COL","Colombia","2019","2019",1.6175,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","COL","Colombia","2020","2020",1.91324,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","JOR","Jordan","2017","2017",0.38714,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","JOR","Jordan","2018","2018",0.33722,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","JOR","Jordan","2019","2019",0.38123,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","JOR","Jordan","2021","2021",0.44467,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","JOR","Jordan","2022","2022",0.3907,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","USA","United States of America","2017","2017",0.32983,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","USA","United States of America","2018","2018",0.33166,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","USA","United States of America","2019","2019",0.33842,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","USA","United States of America","2020","2020",0.34154,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MRT","Mauritania","2019","2019",0.87341,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MRT","Mauritania","2020","2020",0.89514,,
